,problem_log,cos_similarity,corrective_action
6757,life vest container broken from seat 27d ,0.38836781869030934,replaced and sealed lifvest container ref ifm 25 22 55 
6758,part of slide hanging down below slide pack at door 2l,0.273115496799568,reposition door 2l slide pack girt bar ops check good
6759,blood pressure cuff opened,0.2001601922563592,insp and resecured b p cuff as req
6760,seat belts frayed at 12c and 9d,0.13867504905630748,replaced frayed seat belts in both locations 
6761,4b armrest cover fell off,0.34668762264076874,installed new screws to armrest cover hinge ops check goodplacard removed
6762,seat 12c soaked with water ,0.2264554068289195,changed seat 12c seat cushion and seat cover okay to continue placard removed
6763,aft rh galley curtain missing wall strap ,0.27817432013209387,all three wall straps installed on first class coach divider 
6764,row 28d lifevest will not stow pilot report u188202,0.18490006540840997,reinstall lifevest container at seat 28d reseal box
6765,seats 25f and 38b have wet seat cushions,0.228802157661215,r and r cushion and cover
6766,spare life vest kit missing seal and two vests ,0.252439082148701,replaced 2ea spare life vest and sealrd container
6767,seat 26c has metal protruding from headrest ,0.25318484177091705,replaced seat 26c headrest assy ref amm 25 22 00 j teresinskiu114815
6768,ramp reported forward cargo loading system will not retractto the full extend position ,0.30024028838453876,replaced cargo loading system run switch operations checked normal ref amm25 51 30 440 801 
6769,fwd cargo bay magic carpet light inop,0.253184841770917,reset forward cargo bay magic carpet iaw amm 25 51 30 ops check good a c okay to continue 
6770,1l girt bar very difficilut to set in arm slot holder ,0.19985201625794766,lubed girt bar ops cked normal c w slide render safe checklist from 46 0035 
6771,mid lavatory will not flush,0.1961161351381843,cleared debris from mid lav flushes normal 
6772,fwd lavatory leaking what appears to be water,0.28867513459481337,removed toilet shroud dried up water flushed toilet several times no leaks inspected e e comp no fluid noted okay to continue 
6773,seat 23b exposed wires under seat,0.16012815380508735,secured nent cover under seat
6774,aft cargo loading system inop ,0.25423758993656376,the unload safety switch was stuck in the made position repositioned safety door ops good c w ops functional check cards29 2550 1 2802 59 2550 1 7802 okay for service pla cleared 
6775,aft cargo loading system inop ,0.25423758993656376,re activated aft cargo loading system and ops ckd iaw amm 25 51 09 800 802 extend and retract ops normal pla removed 
6776,aft cargo loading system inop ,0.25423758993656376,found aft cargo belt torn and components broken accomplishedfull r r of loading sys ref n r 4941501 02 03 04 05 06 4941515 and 4941494 for completion ops check ok 
6777,aft cargo loading system inop ,0.25423758993656376,r r kdd4n relay all ops ok pla removed 
6778,aft cargo loading system inop ,0.25423758993656376,reseted cb power and ops check aft cargo loader ops check good 
6779,aft cargo loading system inop ,0.25423758993656376,adjusted door safety switch ops check good 
6780,aft cargo loading system inop ,0.25423758993656376,inspected cargo loading system found bags to wall and ceilingoverloaded tried to reset circuit breaker no help down loadedall bags and reset again all ops normal okay to continue 
6781,customer jammed tray table in the unstowed position,0.2938873433482584,adjusted table to stow correctly op ckd good 
6782,drink tray at seats 4e f armrest is stuck ,0.1698415551216896,drink tray is unstuck
6783,aft flash light red lt no blink,0.16012815380508735,removed and replaced battery ops ok
6784,first officers seat forward aft adjustment lever hasno tension to hold it in place ,0.2731154967995679,removed and replaced f o s seat in reference to amm 25 11 01 400 801 seat operated normal okay to continue rotable parts change was indicated tt 1597955 sn off 01398seat crew 1st off 29 2511 9 0001 1398 on 29 2511 9 0002 5808
6785,overhead cieling panel in cockpit hanging down by u200859 ,0.3153207392102604,secured cockpit overhead panel by u104325 by u200859
6786,aft galley location 408 cart lock loose ,0.17764623667373125,rem rep latch ops check normal placard removed 
6787,9e seat cushion wet,0.18490006540840997,removed and replace 9e seat cushion a c okay to continue
6788,seat cushion soiled 32b ,0.1698415551216896,replaced cushion 
6789,life vest came loose 15b ,0.17764623667373125,installed new life vest box at seat 15b 
6790,headset 36e is broken,0.11322770341445974,resecured headrest cushion wpb u332682
6791,coushin 36a wet and cover wet,0.33011264588676287,coushin okay replaced cover
6792,universal precaution kit used v902169 not accepted in sceptre u027976 used for entry only ,0.24019223070763104,all upk kits accounted for and unopened 
6793,life vest storage box is loose at seat 11e reported by scrubs,0.15025062674119022,resecured life vest storage box at seat 11e
6794,sharps container missing aft posisiton ,0.37588925901485337,replaced sharps container 
6795,strip on overhead first class needs resecured ,0.21350420507344978,secured overhead strip in first class 
6796,area light in forward galley inop,0.13074409009212287,removed and replaced bulb in forward galley area ops check good
6797,seat 25b headrest cover fwll off,0.33796318470968784,secured with velcro
6798,seat 22e headrest,0.11322770341445974,reinstalled headrest cushion
6799,38e seat cusion needs to be replaced,0.18156825980064098,r r seat cushion cover at seat 38e 
6800,seat 32f recline button missing according to pax ,0.2508726030021276,seat 32f replaced recline button ops check good
6801,emergency flashlight at 1l is inop ,0.1961161351381843,replaced flashlight battery ops checks good 
6802,lifevest holder at 37d is partially detachted ,0.24019223070763096,installed new seat pan for vest at 37d removed mel
6803,seat 7c has no recline button ,0.13867504905630748,installed new recline button ops checks good removed placard 
6804,seat 26c is a rocker will not stay in uprightposition,0.28867513459481337,replaced recline button for seat 26c 
6805,seat 35e life vest container out of place,0.34320323649182266,secured life vest container in place at 35e
6806,seatback cushion soiled at 10c ,0.1698415551216896,r r seat 10c seatback cover and bottom cushion 
6807,life vest box seat 31e sticking out ,0.22739701341354915,replaced life vest container under seat 31e u105576
6808,fwd bag bin magic carpet inop ,0.22786635759382534,complied with ifm 25 53 06 no faults noted system working normal forward cargo sytem operational
6809,cup holder problem captain scup holder missing,0.29275843689664904,rpl cup holder
6810,fwd lavatory seat cracked,0.2001601922563592,replaced forward lavatory seat w serviceable part placard removed
6811,aft cargo loading sys inop,0.24140227479263415,reset cargo controller circuit breaker ck s ok
6812,pseu light on overhead panel missing inoperable sticker,0.3026137663344016,removed temp placard and installed permanent placard on spseu wpb kh8463
6813,carpet seam at roe 12 14 is a tripping hazard both sides of seam are rolling up reported by u231921number does not work in sceptre ,0.3036421933135841,secured carpet at row 12 14 
6814,security bin lock has key stuck in it,0.1689815923548439,unstuck key and placed new key on a c ops check good
6815,fwd cargo pit loading system inop,0.2664693550105969,cleaned extend switch ops normal 
6816,fwd cargo pit loading system inop,0.2664693550105969,reset c b s for forward pos 
6817,fwd pit loading system inop ,0.2311250817605125,removed and replaced flap micro switch per amm25 51 30 700 04 ops cknormal okay too cont pla removed okay too cont 
6818,fwd pit loading system inop ,0.2311250817605125,removed and replaced actuator motor assembly ref amm 25 51 35 ops checks good rotable parts change was indicated tt 1869537 sn off 00499motor magic ca off 59 2550 9 0001 0499 on 59 2550 9 0001 4081
6819,fwd cargo telescoping bagage loader inop,0.33011264588676287,perf functional test on forward cargo loading syst iaw amm 25 51 30 700 801c5 ops check good a c okay for service
6820,forward cargo loading system not working,0.25722170138424144,found s8 return spring installed incorrectly reinstalled spring system ops check normal placard removed 
6821,seat 12 d does not retract to upright position when button pushed,0.15130688316720084,adjusted seat actuator ops check good reactivated seats 13 d e f all ops check good
6822,late notification seat 2a will not recline ,0.1513068831672008,adjusted seat recline for seat 2a now ops ckd good 
6823,rubber strip on floor between 1st class galley and row 1 has come loose ,0.3844645254667633,removed and replaced rubber strip divider at forward galley refecra 2527 01125 dip closed 
6824,ref log 7951180 seat 12b inoperable due to missing life vest container,0.3819279328210316,removed placard lp 7951180 life vest c w 
6825,38f recline inop ,0.10741723110591508,secured hydrolock cable ops check good mel removed 
6826,life vest plastic container on seats 24f and 35f broken asreported by cleaners,0.37630890450319143,replaced both containers and re sealed
6827,seat 27f head rest assembly broken ,0.1790287185098585,removed and replaced headrest at seat 27f 
6828,seat 25e broken comes forward ,0.29417420270727646,resecured loose hardware as required ops check good placardremoved
6829,seat back 24e will not stay upright ,0.1961161351381843,installed missing fastner ops normal okay for service melcleared 
6830,first officers cup holder insert missing,0.3177444546511217,replaced cup holder
6831,9f recline button missing ,0.2311250817605125,replaced recline button assy at 9f placard removed
6832, 2 engine oil cap chain is broken,0.23112508176051244,replaced oil cap chain iaw amm 79 11 01 300 810 f00 
6833,security seal broken on both forward life raft compartments ,0.32914029430219216,replaced both security seals forward and aft okay to continue 
6834,seat 24f window shade loose ,0.18681617943926854,secured window shade at 24f ops ckd good 
6835,seat 36c life vest needs to be reset,0.1513068831672008,secured life vest and sealed
6836,fwd lavatory light does not illuminate,0.16012815380508735,adjusted lavatory switch ops check good
6837,32 d seat cushion needs replaced ,0.2001601922563592,cleaned above cushion 
6838,the boeing flightdeck door is missing dect placard on ped the jamco door lock is in use,0.2973808570665908,rpl placard
6839,captain s seatbelt is difficult to unfasten,0.2148344622118302,replaced captain s seatbelt
6840,27a 32a life vests on the floor ,0.2567762955065482,re installed life vests checks ok 
6841,armrest bkn seat 38ef,0.08006407690254368,reattached armrest cover okay to use seats 38e f
6842,seat belts at 35 a and 35 b are wet,0.11322770341445974,replaced seat belts on row 35a and 35b ref to amm ifm 25 22 55
6843,38d armrest has jagged metal sticking out,0.23112508176051244,secured armrest at seat 38d okay to cont
6844,seat 1e will not stay upright,0.1961161351381843,accomplished check of seat mechanisms operational check per ifm 25 28 51 no defects noted 
